StationName,Latitude,Longitude,GroupCode,Time,month,year,HUC12,do,tn,tp,watertemp,airtemp_narr,precip3_narr,precip24_narr,precip48_narr,windspeed_narr
BAY536,39.61222,-75.81694,MDDNR,11:45:00,9,2010,020600020203,9.5,3.749,0.01985,19.7,19.210052,0.71875,11.390625,17.268705,27.37917
BAY536,39.69645,-77.23947,MDDNR,11:55:00,9,2010,020700090503,6.2,0.76,0.114,20.6,17.397552,1.1953125,5.859375,32.30777,18.385372
BAY536,39.66185,-78.78029,MDDNR,12:06:00,9,2010,020700020507,9.5,0.773,0.205,15.2,15.745422,2.2890625,5.71875,18.073393,20.373724
BAY536,39.62348,-76.16477,MDDNR,13:17:00,9,2010,020503061604,9.4,2.684,0.02285,20.2,21.807922,1.328125,11.953125,22.401518,49.111065
BAY536,39.23931,-77.05619,MDDNR,14:00:00,9,2010,020600060101,8.0,2.517,0.125,18.9,20.307922,3.1015625,8.1328125,27.807768,36.645493
BAY537,38.36497,-77.97708,VADEQ,09:30:00,9,2010,020502040303,7.1,0.71,0.17,21.3,18.98462,0.265625,16.424955,14.948393,87.64972
BAY536,39.48278,-76.88209,MDDNR,09:30:00,9,2010,020600030805,8.2,2.608,0.144,19.7,19.35962,1.8203125,23.057768,24.174955,36.905323
BAY537,38.69345,-78.6428,VADEQ,10:30:00,9,2010,020700060204,6.8,1.92,0.16,18.8,16.42212,0.0078125,16.12808,12.831205,66.86131
BAY536,39.34279,-76.72639,MDDNR,10:33:00,9,2010,020600030902,7.8,0.912,0.032,20.3,19.35962,2.0234375,16.00308,17.97183,16.097557
BAY536,39.42578,-77.559,MDDNR,10:45:00,9,2010,020700080102,7.7,0.844,0.113,20.5,18.79712,1.2734375,24.276518,25.120268,35.013252
BAY537,38.32236,-77.51806,VADEQ,11:30:00,9,2010,020801040101,10.7,0.34,0.02,24.1,19.92212,0.2421875,8.34683,11.174955,29.892496
BAY536,39.55064,-76.63586,MDDNR,11:30:00,9,2010,020600030402,9.7,2.401,0.01785,17.4,19.35962,2.0234375,16.00308,17.97183,16.097557
BAY536,39.45037,-77.73165,MDDNR,12:15:00,9,2010,020700041009,8.1,4.702,0.133,19.9,21.399048,0.0234375,22.456205,21.44058,39.48664
BAY536,38.8143,-76.75087,MDDNR,13:20:00,9,2010,020600060304,7.3,0.616,0.085,21.4,23.274048,0.0,6.807768,6.464018,42.33535
BAY537,37.67111,-78.0858,VADEQ,10:15:00,9,2010,020802050403,7.2,0.49,0.02,23.1,16.469543,2.453125,0.0,47.637238,14.260735
BAY537,37.28389,-77.86833,VADEQ,11:30:00,9,2010,020802070704,5.0,0.58,0.05,20.5,16.469543,6.1640625,0.109375,67.9263,24.90953
BAY537,37.55546,-79.36701,VADEQ,11:30:00,9,2010,020802030101,8.7,0.44,0.03,20.5,14.907043,1.015625,0.1171875,56.95755,33.54624
BAY537,38.17458,-77.602,VADEQ,13:35:00,9,2010,020801050104,3.1,0.3,0.02,18.4,18.001007,4.421875,1.765625,59.996613,19.304829
BAY536,39.49364,-79.0447,MDDNR,08:45:00,9,2010,020700020302,9.0,2.081,0.176,15.3,14.39035,5.125,3.4341116,43.46577,11.368209
BAY537,37.85014,-77.42776,VADEQ,09:00:00,9,2010,020801060803,7.6,0.84,0.1,19.8,18.20285,7.3359375,61.20755,100.26264,26.178406
BAY537,37.43,-77.06,VADEQ,09:45:00,9,2010,020802060505,6.4,0.67,0.08,21.8,23.427673,10.296875,92.95755,122.74702,78.15348
BAY536,39.62348,-76.16477,MDDNR,10:10:00,9,2010,020503061604,8.2,5.548,1.084,19.2,22.802673,21.234375,30.465363,145.3564,63.215607
BAY537,37.88389,-77.16528,VADEQ,10:30:00,9,2010,020801050502,7.5,0.65,0.1,20.1,22.677673,3.1796875,80.70755,106.32514,33.92054
BAY536,39.34279,-76.72639,MDDNR,10:50:00,9,2010,020600030902,8.3,2.126,0.335,19.7,21.240173,26.414062,37.668488,116.55952,44.25918
BAY536,39.66185,-78.78029,MDDNR,10:55:00,9,2010,020700020507,9.2,1.876,0.302,16.0,16.990173,13.0859375,7.8403616,45.356396,18.712393
BAY537,38.32236,-77.51806,VADEQ,11:30:00,9,2010,020801040101,9.2,0.38,0.05,20.4,19.615173,5.8359375,55.129425,102.97359,17.513126
BAY537,37.53142,-77.4837,VADEQ,11:30:00,9,2010,020802050607,7.9,0.35,0.03,23.3,21.302673,3.171875,68.129425,93.06733,52.414726
BAY537,37.7675,-77.3325,VADEQ,11:45:00,9,2010,020801060901,8.3,1.45,0.22,20.3,21.302673,3.1640625,68.52005,93.48139,51.3314
BAY536,39.61222,-75.81694,MDDNR,11:45:00,9,2010,020600020203,8.3,2.958,0.218,19.7,23.365173,5.21875,27.52005,130.47359,55.416855
BAY536,39.48278,-76.88209,MDDNR,12:00:00,9,2010,020600030805,8.8,3.479,0.382,17.9,21.240173,19.976562,31.824738,96.55952,28.387989
BAY536,38.96713,-75.94312,MDDNR,13:30:00,9,2010,020600050104,7.6,4.294,0.077,21.0,22.585358,4.3515625,70.441925,135.42671,72.42241
BAY536,39.55064,-76.63586,MDDNR,13:50:00,9,2010,020600030402,8.6,3.35,0.286,17.6,22.022858,6.03125,64.08255,114.207954,82.102356
BAY536,39.45037,-77.73165,MDDNR,15:00:00,9,2010,020700041009,8.6,4.106,0.143,18.2,20.085358,5.28125,33.848175,77.27827,39.369835
BAY536,39.42578,-77.559,MDDNR,16:39:00,9,2010,020700080102,8.1,2.006,0.345,19.4,22.893585,13.015625,48.3638,86.75967,95.475136
BAY538,38.36497,-77.97708,VADEQ,08:00:00,10,2010,020502040303,8.5,2.12,0.49,18.9,14.742981,0.0625,56.547283,45.53947,162.13705
BAY538,38.69345,-78.6428,VADEQ,08:00:00,10,2010,020700060204,8.2,3.14,0.27,14.0,13.117981,0.0,71.42228,69.320724,94.568726
BAY538,37.55546,-79.36701,VADEQ,08:30:00,10,2010,020802030101,9.5,1.25,0.13,17.2,16.180481,0.1171875,53.367596,28.773846,73.014145
BAY538,38.97644,-78.33633,VADEQ,09:30:00,10,2010,020700060503,8.2,1.15,0.05,16.0,14.380646,0.0,57.63322,45.578533,83.88376
BAY538,39.48278,-76.88209,MDDNR,09:42:00,10,2010,020600030805,8.9,2.472,0.195,17.7,15.318146,0.0,62.91447,51.34416,110.04564
BAY538,39.61222,-75.81694,MDDNR,10:00:00,10,2010,020600020203,8.3,3.939,0.699,19.0,18.443146,0.0078125,100.58635,95.914474,21.767958
BAY538,37.85014,-77.42776,VADEQ,10:45:00,10,2010,020801060803,7.9,0.62,0.07,20.4,15.193146,0.0234375,30.44572,32.81291,51.467957
BAY538,38.91361,-78.20972,VADEQ,10:45:00,10,2010,020700051004,8.4,1.12,0.13,18.4,14.568146,0.0,66.9301,54.78947,114.28604
BAY538,39.23931,-77.05619,MDDNR,11:20:00,10,2010,020600060101,8.5,2.134,0.141,17.9,15.380646,0.0,51.641033,42.47697,113.00923
BAY538,39.62348,-76.16477,MDDNR,12:20:00,10,2010,020503061604,8.5,2.6115,0.3405,18.8,16.371857,0.0,89.133224,92.2426,95.34032
BAY538,39.55064,-76.63586,MDDNR,15:10:00,10,2010,020600030402,8.4,2.263,0.115,18.1,18.701263,0.0,44.422283,55.331505,68.75198
BAY538,39.45037,-77.73165,MDDNR,09:20:00,10,2010,020700041009,8.3,3.244,0.221,16.0,8.123566,0.0,4.40625,16.203125,3.865377
BAY538,38.96713,-75.94312,MDDNR,13:15:00,10,2010,020600050104,5.8,1.953,0.333,18.6,16.535126,0.0,1.0703125,5.40625,4.3054924
BAY537,39.53865,-78.45449,MDDNR,11:47:00,9,2010,020700030801,8.2,0.788,0.04585,20.0,11.12561,0.0,0.0,0.0,1.0254827
BAY537,39.55304,-78.55339,MDDNR,12:29:00,9,2010,020700030106,7.6,0.288,0.01585,18.3,20.33136,0.0,0.0,0.0,19.302204
BAY537,37.67111,-78.0858,VADEQ,09:30:00,9,2010,020802050403,6.8,0.3,0.01,23.8,18.67569,0.0,0.0,0.1875,24.41808
BAY537,39.57447,-78.61537,MDDNR,11:07:00,9,2010,020700020802,7.9,1.02,0.04985,19.0,11.56311,0.0,0.0,0.0,4.9705167
BAY537,37.85014,-77.42776,VADEQ,11:15:00,9,2010,020801060803,9.0,0.19,0.01,18.9,12.68811,0.0,0.0,0.0,6.2505403
BAY538,38.91361,-78.20972,VADEQ,12:15:00,10,2010,020700051004,9.6,1.45,0.08,16.6,9.876648,0.296875,8.265625,9.6796875,31.606356
BAY538,37.43,-77.06,VADEQ,13:45:00,10,2010,020802060505,5.8,0.58,0.05,16.9,14.314148,0.0625,5.796875,5.2109375,34.250874
BAY538,37.53142,-77.4837,VADEQ,14:15:00,10,2010,020802050607,9.1,0.73,0.05,18.8,12.626648,0.0,4.4375,3.859375,31.432484
BAY538,37.75222,-79.39195,VADEQ,09:15:00,10,2010,020802020501,9.5,0.81,0.03,14.6,5.5484314,0.0,0.40625,0.59375,12.164381
BAY538,39.38935,-79.17936,MDDNR,12:15:00,10,2010,020700020205,10.5,1.94,0.01585,11.3,6.4687195,0.2109375,0.6640625,2.65625,32.74628
BAY538,37.53142,-77.4837,VADEQ,12:15:00,10,2010,020802050607,9.7,0.65,0.03,17.9,14.7812195,0.0,0.0234375,0.625,29.99599
BAY538,39.25458,-77.57616,VADEQ,12:23:00,10,2010,020700080302,10.0,0.96,0.05,13.4,11.0312195,0.046875,2.46875,3.1328125,31.657162
BAY538,39.4806,-79.06806,MDDNR,13:06:00,10,2010,020700020207,10.3,0.605,0.01785,13.9,8.0312195,0.125,1.375,2.6953125,32.800415
BAY538,39.47922,-79.06802,MDDNR,13:30:00,10,2010,020700020207,10.3,1.088,0.01685,13.3,8.0312195,0.125,1.375,2.6953125,32.800415
BAY538,39.49364,-79.0447,MDDNR,13:58:00,10,2010,020700020302,10.4,1.404,0.025,12.4,8.0312195,0.125,1.375,2.6953125,32.800415
BAY538,37.43,-77.06,VADEQ,14:30:00,10,2010,020802060505,7.1,0.56,0.05,15.7,14.6562195,0.0,0.203125,1.015625,35.766785
BAY538,39.44491,-78.97175,MDDNR,14:40:00,10,2010,020700020402,9.1,0.906,0.04,16.9,8.0312195,0.125,1.375,2.6953125,32.800415
BAY538,39.56677,-78.83891,MDDNR,15:20:00,10,2010,020700020403,9.3,0.951,0.036,15.1,8.880646,0.125,1.3203125,3.2734375,39.938
BAY538,39.66185,-78.78029,MDDNR,10:00:00,10,2010,020700020507,10.6,0.678,0.01885,12.0,5.8366394,0.453125,1.2265625,4.640625,8.452974
BAY538,39.67048,-78.79081,MDDNR,10:20:00,10,2010,020700020507,10.8,0.447,0.01685,11.1,5.8366394,0.453125,1.2265625,4.640625,8.452974
BAY538,39.57447,-78.61537,MDDNR,11:50:00,10,2010,020700020802,9.7,1.33,0.05585,13.8,7.8366394,0.046875,0.46875,1.109375,10.141566
BAY538,39.53865,-78.45449,MDDNR,12:33:00,10,2010,020700030801,10.2,1.078,0.04585,14.6,9.664429,0.2421875,0.6015625,1.859375,9.500608
BAY538,39.55304,-78.55339,MDDNR,13:08:00,10,2010,020700030106,10.7,0.673,0.01785,12.6,10.726929,0.1015625,0.4609375,1.0390625,11.4760475
BAY538,38.95557,-76.69411,MDDNR,08:45:00,10,2010,020600060402,8.8,1.5647,0.051949999999999996,14.7,10.467865,0.0,0.4921875,1.1875,22.725624
BAY538,38.8143,-76.75087,MDDNR,09:40:00,10,2010,020600060304,8.8,0.7785,0.0696,14.4,10.700104,0.0,0.3203125,0.296875,9.977602
BAY538,39.31245,-76.79224,MDDNR,08:52:00,10,2010,020600031101,8.8,2.92,0.031849999999999996,15.8,15.463409,0.03125,0.21875,0.2578125,10.78051
BAY538,39.68936,-76.78047,MDDNR,12:35:00,10,2010,020600030301,9.9,3.547,0.02185,17.6,20.690979,0.0,2.828125,2.4296875,6.1154456
BAY538,39.55064,-76.63586,MDDNR,13:30:00,10,2010,020600030402,11.3,2.789,0.01785,16.8,21.065979,0.0,0.9140625,0.796875,4.188819
BAY538,38.05722,-78.90806,VADEQ,08:40:00,10,2010,020700050704,9.2,1.1,0.03,14.4,12.5902405,0.0,0.0,6.5,9.966791
BAY538,39.38778,-77.3811,MDDNR,08:43:00,10,2010,020700090704,8.0,3.562,0.08185,15.6,7.9652405,0.0,0.0078125,0.296875,5.022743
BAY538,39.61218,-77.2382,MDDNR,08:58:00,10,2010,020700090405,9.2,3.718,0.02385,14.0,7.5277405,0.0,0.21875,0.046875,5.0231442
BAY538,39.33178,-77.58018,MDDNR,09:25:00,10,2010,020700080103,8.3,1.33,0.08485000000000001,14.8,6.879547,0.0,0.0,0.4296875,3.9228556
BAY538,39.1168,-76.87493,MDDNR,09:39:00,10,2010,020600060401,8.7,1.241,0.043,18.1,9.692047,0.0,0.0078125,0.1484375,10.19062
BAY538,38.10269,-78.59293,VADEQ,09:40:00,10,2010,020802040102,9.1,0.23,0.03,16.3,12.504547,0.0078125,0.0,7.5703125,12.190431
BAY538,39.59463,-77.71079,MDDNR,09:49:00,10,2010,020700041009,8.8,6.133,0.369,15.1,6.692047,0.0,0.0,0.7265625,5.7652974
BAY538,39.48027,-77.38939,MDDNR,10:19:00,10,2010,020700090601,8.6,3.334,0.07285,16.0,6.879547,0.0,0.0,0.4296875,3.9228556
BAY538,39.27208,-77.5479,MDDNR,10:27:00,10,2010,020700080401,8.4,1.396,0.02985,16.9,6.879547,0.0,0.0,0.4296875,3.9228556
BAY538,39.23931,-77.05619,MDDNR,10:40:00,10,2010,020600060101,9.8,3.091,0.01885,13.6,9.067047,0.0,0.0,0.21875,6.9381847
BAY538,39.27348,-77.54367,MDDNR,10:50:00,10,2010,020700080401,8.1,2.23,0.047850000000000004,17.3,6.879547,0.0,0.0,0.4296875,3.9228556
BAY538,39.71599,-77.60822,MDDNR,10:52:00,10,2010,020700041006,9.5,6.448,0.305,13.0,6.692047,0.0,0.0,0.5625,3.716268
BAY538,37.85806,-78.26695,VADEQ,11:10:00,10,2010,020802040501,8.7,2.23,0.09,18.3,12.879547,0.9375,0.0,8.875,12.404615
BAY538,39.27171,-77.44157,MDDNR,11:30:00,10,2010,020700090704,9.0,3.797,0.08085,16.6,6.879547,0.0,0.0,0.4296875,3.9228556
BAY538,39.45037,-77.73165,MDDNR,11:35:00,10,2010,020700041009,9.1,5.078,0.11785000000000001,14.9,6.692047,0.0,0.0,0.7265625,5.7652974
BAY538,39.71605,-77.82505,MDDNR,11:42:00,10,2010,020700040806,11.3,4.955,0.06185,15.4,6.692047,0.0,0.0,0.5625,3.716268
BAY538,39.15551,-77.52232,MDDNR,12:20:00,10,2010,020700080403,9.3,1.532,0.02785,18.6,14.881378,0.0,0.0,2.8671875,2.6339903
BAY538,38.94821,-77.12734,MDDNR,12:30:00,10,2010,020700081005,8.5,1.738,0.038,18.7,14.881378,0.0,0.0,2.9453125,5.8869567
BAY538,39.60324,-77.8216,MDDNR,12:45:00,10,2010,020700040807,11.6,4.624,0.07785,18.1,13.568878,0.0,0.0,2.53125,2.363064
BAY538,38.99302,-77.06303,MDDNR,13:20:00,10,2010,020700090102,8.6,1.613,0.049,16.4,14.881378,0.0,0.0,2.9453125,5.8869567
BAY538,39.07958,-77.33964,MDDNR,13:30:00,10,2010,020700080803,9.5,2.312,0.02685,16.7,14.881378,0.0,0.0,2.9453125,5.8869567
BAY538,39.69742,-78.1763,MDDNR,13:43:00,10,2010,020700040504,12.8,0.582,0.02785,19.2,14.006378,0.0,0.0,2.03125,1.7450867
BAY538,38.93893,-76.94344,MDDNR,14:10:00,10,2010,020700100204,10.9,1.233,0.033,20.1,15.881378,0.0,0.0,3.2890625,5.8545814
BAY538,38.32236,-77.51806,VADEQ,08:30:00,10,2010,020801040101,9.2,0.43,0.02,18.2,12.4888,0.5625,1.34375,17.007812,2.1062038
BAY538,38.36497,-77.97708,VADEQ,11:15:00,10,2010,020502040303,10.3,0.56,0.03,16.6,13.516998,0.859375,5.78125,12.59375,15.982319
BAY538,38.8143,-76.75087,MDDNR,09:05:00,10,2010,020600060304,8.1,0.942,0.142,14.2,7.553131,0.0,23.039062,20.953125,10.49169
BAY539,37.98717,-79.49408,VADEQ,09:40:00,10,2010,020802020105,10.5,0.11,0.01,11.8,10.306763,0.0,0.0,0.0,1.7264599
BAY538,37.67111,-78.0858,VADEQ,10:45:00,10,2010,020802050403,8.5,0.81,0.06,17.8,11.954681,0.0,2.4921875,2.4453125,14.716795
BAY538,37.22445,-77.47555,VADEQ,09:45:00,10,2010,020802071001,9.1,0.83,0.05,17.9,9.235931,0.0,0.03125,0.5546875,9.071756
BAY538,38.81123,-77.23026,VADEQ,10:01:00,10,2010,020700100402,9.8,0.89,0.07,13.3,8.110931,0.0,1.75,1.484375,14.979282
BAY538,38.3129,-78.77003,VADEQ,11:00:00,10,2010,020700050801,9.5,1.75,0.07,14.3,6.1734314,0.0,0.0,0.1015625,11.859658
BAY538,37.67111,-78.0858,VADEQ,11:00:00,10,2010,020802050403,8.8,0.755,0.04,16.7,8.235931,0.0,0.0546875,0.15625,10.108393
BAY538,39.48278,-76.88209,MDDNR,10:07:00,10,2010,020600030805,9.3,4.293,0.01785,15.0,15.442841,0.0,1.09375,0.9609375,15.949337
BAY539,38.19528,-79.57072,VADEQ,12:20:00,10,2010,020802010605,12.1,0.17,0.01,11.4,18.477905,0.0,0.0,0.015625,0.49761957
BAY539,37.3074,-78.38897,VADEQ,13:15:00,10,2010,020802070206,9.3,0.25,0.02,13.2,20.227905,0.0,0.0,0.03125,1.8031273
BAY539,37.7675,-77.3325,VADEQ,09:30:00,10,2010,020801060901,9.1,0.775,0.06,14.6,10.24234,0.703125,0.0,8.078125,9.14677
BAY538,39.42562,-76.52889,MDDNR,11:30:00,10,2010,020600030502,7.9,1.069,0.018,17.4,15.442841,0.0,1.0390625,0.921875,12.191384
BAY539,38.06986,-79.89764,VADEQ,10:45:00,10,2010,020802010204,11.4,0.14,0.006,10.9,11.181763,0.0,0.0,0.0078125,6.580819
BAY539,37.85014,-77.42776,VADEQ,12:45:00,10,2010,020801060803,10.2,0.24,0.01,14.9,15.251984,0.1640625,0.703125,9.171875,20.584929
BAY539,38.3307,-78.10216,VADEQ,12:02:00,10,2010,020801030906,9.6,0.49,0.02,14.5,14.069122,0.328125,2.390625,4.140625,5.260988
BAY539,38.27985,-78.34084,VADEQ,13:06:00,10,2010,020801030703,9.6,0.33,0.02,15.1,13.444122,0.15625,1.3046875,1.7734375,8.370367
BAY539,38.8143,-76.75087,MDDNR,09:49:00,10,2010,020600060304,9.0,0.404,0.049,13.5,12.44046,0.1484375,0.0,1.1484375,9.578698
BAY539,38.96713,-75.94312,MDDNR,08:15:00,10,2010,020600050104,8.9,5.94,0.045,15.7,15.682861,0.0078125,0.0234375,4.15625,3.4336243
BAY539,38.99719,-75.78644,MDDNR,09:12:00,10,2010,020600050203,7.8,2.304,0.04185,15.7,17.160706,0.3125,0.0,2.5234375,22.128843
BAY539,39.42578,-77.559,MDDNR,10:10:00,10,2010,020700080102,9.2,0.664,0.04485,14.2,16.098206,1.40625,0.3125,13.765625,6.972397
BAY539,38.97644,-78.33633,VADEQ,10:15:00,10,2010,020700060503,9.6,1.08,0.03,15.5,15.598206,1.125,0.0,8.859375,35.1471
BAY539,39.61222,-75.81694,MDDNR,10:45:00,10,2010,020600020203,10.4,4.369,0.01285,14.4,15.410706,1.1953125,0.0,9.3125,22.904388
BAY539,38.91361,-78.20972,VADEQ,11:15:00,10,2010,020700051004,10.1,0.45,0.01,15.7,16.098206,1.8203125,0.0,12.9765625,21.344841
BAY539,39.45037,-77.73165,MDDNR,12:20:00,10,2010,020700041009,9.8,4.954,0.10985,14.6,20.93515,1.2734375,1.109375,9.46875,20.199299
BAY539,39.34279,-76.72639,MDDNR,10:25:00,10,2010,020600030902,8.0,1.205,0.093,18.2,20.57779,0.7734375,10.5078125,15.4921875,15.109562
BAY539,39.69645,-77.23947,MDDNR,10:50:00,10,2010,020700090503,7.8,1.144,0.044,16.0,19.45279,0.1796875,9.5546875,10.265625,3.2926898
BAY539,37.87292,-77.51331,VADEQ,11:00:00,10,2010,020801060702,9.4,0.47,0.04,17.5,21.57779,2.8984375,6.28125,27.890625,31.22747
BAY539,38.69345,-78.6428,VADEQ,12:15:00,10,2010,020700060204,7.1,1.63,0.05,16.5,20.109222,0.265625,11.171875,9.703125,28.803043
BAY539,39.48278,-76.88209,MDDNR,12:25:00,10,2010,020600030805,8.8,3.637,0.021,16.5,21.859222,0.5234375,10.8203125,12.59375,20.962053
BAY539,37.28389,-77.86833,VADEQ,13:00:00,10,2010,020802070704,9.6,0.35,0.03,19.1,24.921722,1.8515625,10.0,20.609375,66.807076
BAY539,39.23931,-77.05619,MDDNR,13:43:00,10,2010,020600060101,8.0,2.676,0.12,17.5,23.046722,0.7890625,12.4609375,15.875,25.25107
BAY539,38.17458,-77.602,VADEQ,14:21:00,10,2010,020801050104,4.9,0.37,0.02,16.9,23.421722,2.6171875,10.484375,27.242188,40.696583
BAY539,38.8143,-76.75087,MDDNR,07:45:00,10,2010,020600060304,6.6,0.883,0.181,18.6,19.706207,1.7734375,14.1796875,14.4375,19.50436
BAY539,37.85014,-77.42776,VADEQ,08:45:00,10,2010,020801060803,8.4,0.36,0.03,19.2,20.206207,2.671875,20.453125,22.328125,49.010807
BAY539,38.32236,-77.51806,VADEQ,10:15:00,10,2010,020801040101,9.4,0.5,0.12,19.0,18.914154,0.0,20.304688,18.976562,68.251045
BAY539,39.69645,-77.23947,MDDNR,10:52:00,10,2010,020700090503,7.6,1.036,0.04585,15.3,14.664154,0.0,1.40625,2.046875,7.157531
BAY539,38.96713,-75.94312,MDDNR,14:10:00,10,2010,020600050104,7.1,4.354,0.062,19.6,22.433197,0.390625,12.8828125,12.328125,6.4054136
BAY539,37.53142,-77.4837,VADEQ,09:00:00,10,2010,020802050607,8.9,0.37,0.04,18.6,7.2016296,0.0,2.0859375,0.9453125,19.589695
BAY539,37.67111,-78.0858,VADEQ,09:30:00,10,2010,020802050403,8.8,0.48,0.06,17.9,5.9029236,0.0,0.0234375,2.3515625,28.413658
BAY540,37.75222,-79.39195,VADEQ,09:00:00,11,2010,020802020501,10.6,0.52,0.04,9.9,1.8600159,0.0,0.0,0.0,15.063857
BAY540,37.53142,-77.4837,VADEQ,13:30:00,11,2010,020802050607,12.8,0.3,0.02,14.6,7.594879,0.0,0.0,0.03125,29.642063
BAY540,39.21781,-76.70534,MDDNR,07:55:00,11,2010,020600031102,11.1,1.729,0.01785,6.1,2.1645508,0.0,0.0,6.40625,2.972847
BAY540,38.05722,-78.90806,VADEQ,08:45:00,11,2010,020700050704,10.2,0.85,0.02,9.0,0.9145508,0.0078125,0.0078125,10.6875,7.206664
BAY540,39.31245,-76.79224,MDDNR,08:55:00,11,2010,020600031101,11.3,2.238,0.02285,6.1,2.1645508,0.0,0.0,6.40625,2.972847
BAY540,38.10269,-78.59293,VADEQ,09:45:00,11,2010,020802040102,11.4,0.165,0.03,8.3,3.1425781,0.015625,0.0078125,18.804688,2.7616367
BAY540,37.22445,-77.47555,VADEQ,09:45:00,11,2010,020802071001,8.8,0.69,0.04,15.9,6.955078,0.015625,0.0078125,7.171875,7.430219
BAY540,39.62348,-76.16477,MDDNR,10:10:00,11,2010,020503061604,12.5,3.613,0.014849999999999999,6.3,0.39257812,0.0,0.0,9.4375,4.589697
BAY540,39.59463,-77.71079,MDDNR,10:12:00,11,2010,020700041009,10.1,6.219,0.363,8.6,-2.7324219,0.0,0.0,11.15625,4.4204955
BAY540,39.48278,-76.88209,MDDNR,10:26:00,11,2010,020600030805,11.5,4.361,0.01185,4.9,0.017578125,0.0,0.0,9.2734375,2.97963
BAY540,38.81123,-77.23026,VADEQ,10:29:00,11,2010,020700100402,11.0,0.64,0.02,8.0,0.8925781,0.0,0.0,18.625,7.791851
BAY540,39.71599,-77.60822,MDDNR,11:05:00,11,2010,020700041006,11.7,6.175,0.24085,6.6,-2.7324219,0.0,0.0,10.0390625,3.2928777
BAY540,37.85806,-78.26695,VADEQ,11:15:00,11,2010,020802040501,11.1,1.75,0.04,10.1,3.5175781,0.015625,0.015625,15.7890625,5.964342
BAY540,37.43,-77.06,VADEQ,11:55:00,11,2010,020802060505,6.5,0.84,0.12,10.7,8.642578,0.0078125,0.0078125,6.0078125,12.197832
BAY540,39.42562,-76.52889,MDDNR,12:00:00,11,2010,020600030502,9.8,0.913,0.01185,8.5,0.017578125,0.0,0.0,10.8046875,7.7887373
BAY540,39.71605,-77.82505,MDDNR,12:02:00,11,2010,020700040806,14.2,3.985,0.04185,6.6,6.014374,0.0,0.0,20.664062,3.7575045
BAY540,39.55064,-76.63586,MDDNR,12:46:00,11,2010,020600030402,12.8,2.639,0.01185,6.9,7.076874,0.0,0.0,16.882812,5.1855817
BAY540,39.60324,-77.8216,MDDNR,12:59:00,11,2010,020700040807,13.9,3.831,0.04285,8.2,6.014374,0.0,0.0,22.03125,5.1132956
BAY540,39.25458,-77.57616,VADEQ,13:35:00,11,2010,020700080302,11.9,0.34,0.03,7.7,7.951874,0.0,0.0,23.328125,5.125066
BAY540,39.69742,-78.1763,MDDNR,14:00:00,11,2010,020700040504,12.6,0.298,0.03785,10.2,5.826874,0.0,0.0,22.570312,4.3569813
BAY540,39.66185,-78.78029,MDDNR,15:05:00,11,2010,020700020507,10.4,0.708,0.0615,9.2,6.476532,1.7739967,18.5,22.43253,13.820797
BAY540,39.55064,-76.63586,MDDNR,09:55:00,11,2010,020600030402,10.7,2.518,0.02,8.8,4.967743,0.0,17.166904,11.0887785,18.036
BAY540,39.49364,-79.0447,MDDNR,09:58:00,11,2010,020700020302,11.4,0.668,0.020499999999999997,7.5,3.030243,0.0859375,10.534091,4.6669044,14.262455
BAY540,39.48278,-76.88209,MDDNR,12:03:00,11,2010,020600030805,10.8,2.678,0.024,9.0,7.2194214,0.0,9.705966,3.760654,32.34783
BAY540,39.66185,-78.78029,MDDNR,12:13:00,11,2010,020700020507,10.8,0.3305,0.0135,8.2,2.9069214,0.171875,4.971592,4.284092,26.730486
BAY540,39.69645,-77.23947,MDDNR,13:40:00,11,2010,020700090503,9.8,2.58,0.138,8.9,7.2194214,0.0,5.721592,1.9403415,33.040176
BAY540,38.96713,-75.94312,MDDNR,09:10:00,11,2010,020600050104,10.1,4.489,0.078,7.8,0.92663574,0.0,0.0078125,0.0078125,28.17741
BAY540,38.95557,-76.69411,MDDNR,10:05:00,11,2010,020600060402,10.1,1.80015,0.05745,8.9,0.73913574,0.0,0.015625,0.015625,33.254585
BAY540,38.99719,-75.78644,MDDNR,10:11:00,11,2010,020600050203,9.9,2.093,0.056,8.4,1.3016357,0.0,0.0078125,0.0078125,45.651257
BAY540,38.8143,-76.75087,MDDNR,10:50:00,11,2010,020600060304,10.6,0.7549,0.0615,8.7,0.67663574,0.0,0.015625,0.015625,13.6468315
BAY540,39.47922,-79.06802,MDDNR,13:47:00,11,2010,020700020207,10.9,1.352,0.02185,9.8,8.530243,0.0,0.0078125,0.015625,44.55898
BAY540,39.4806,-79.06806,MDDNR,14:08:00,11,2010,020700020207,10.2,0.47,0.01285,10.0,8.530243,0.0,0.0078125,0.015625,44.55898
BAY540,39.49364,-79.0447,MDDNR,14:32:00,11,2010,020700020302,10.8,0.526,0.018500000000000003,9.1,8.530243,0.0,0.0078125,0.015625,44.55898
BAY540,39.44491,-78.97175,MDDNR,14:57:00,11,2010,020700020402,9.4,0.947,0.022,12.8,8.530243,0.0,0.0078125,0.015625,44.55898
BAY540,39.56677,-78.83891,MDDNR,15:30:00,11,2010,020700020403,10.9,0.931,0.022,10.6,11.812408,0.0,0.0078125,0.0,84.487915
